"item","openLibraryID","publicationDate"
"Q3870407","OL461925W","2001-01-01T00:00:00Z"
"Q3874251","OL15561356W","1984-01-01T00:00:00Z"
"Q3874366","OL263270W","2005-01-01T00:00:00Z"
"Q387480","OL69665W","1885-01-01T00:00:00Z"
"Q3874894","OL14860720W","1982-01-01T00:00:00Z"
"Q3876051","OL14937459W","1988-01-01T00:00:00Z"
"Q387637","OL5824034W","2002-04-01T00:00:00Z"
"Q3877758","OL742258W","1983-01-01T00:00:00Z"
"Q3878511","OL3535591W","1975-01-01T00:00:00Z"
"Q3878832","OL16074638W","1996-01-01T00:00:00Z"
"Q3878871","OL697429W","1984-03-04T00:00:00Z"
"Q387961","OL2465639W","1995-01-01T00:00:00Z"
"Q387961","OL2465639W","1995-06-13T00:00:00Z"
"Q3880336","OL17814511W","1979-01-01T00:00:00Z"
"Q3880657","OL17736309W","1986-01-01T00:00:00Z"
"Q3881907","OL5123341W","1978-01-01T00:00:00Z"
"Q3882431","OL84915W","1996-01-01T00:00:00Z"
"Q3884270","OL1932392W","1975-01-01T00:00:00Z"
"Q3886052","OL891817W","1969-01-01T00:00:00Z"
"Q3886170","OL14861537W","2006-01-01T00:00:00Z"
"Q3892820","OL15335W","1983-01-01T00:00:00Z"
"Q3892925","OL19893278W","2008-01-01T00:00:00Z"
"Q3892990","OL546254W","1979-01-01T00:00:00Z"
"Q3893104","OL936303W","1993-01-01T00:00:00Z"
"Q389380","OL15351W","1952-01-01T00:00:00Z"
"Q389750","OL46395W","1972-01-01T00:00:00Z"
"Q3897946","OL497865W","1998-10-01T00:00:00Z"
"Q3897970","OL1978025W","1993-10-01T00:00:00Z"
"Q3899196","OL5728450W","2004-01-01T00:00:00Z"
"Q3899549","OL15423777W","2009-01-01T00:00:00Z"
"Q3899549","OL15423777W","2009-12-29T00:00:00Z"
"Q3902535","OL1336920W","1917-01-01T00:00:00Z"
"Q3902622","OL2049569W","1990-01-01T00:00:00Z"
"Q39058106","OL19330491W","2017-06-13T00:00:00Z"
"Q39058554","OL17881901W","2017-08-15T00:00:00Z"
"Q3906483","OL500177W","1970-01-01T00:00:00Z"
"Q3906523","OL15936512W","2011-08-16T00:00:00Z"
"Q39072401","OL16308268W","2012-01-01T00:00:00Z"
"Q3908355","OL5846701W","2004-01-01T00:00:00Z"
"Q3908463","OL6640373W","1976-01-01T00:00:00Z"
"Q3908966","OL15859930W","2001-01-01T00:00:00Z"
"Q3909864","OL12714W","2001-12-01T00:00:00Z"
"Q3909907","OL12729W","1999-01-01T00:00:00Z"
"Q3909911","OL12728W","2006-01-01T00:00:00Z"
"Q3910214","OL553828W","1981-01-01T00:00:00Z"
"Q3910233","OL1992277W","1986-01-01T00:00:00Z"
"Q3910870","OL2637592W","1988-01-01T00:00:00Z"
"Q392170","OL71163W","1943-01-01T00:00:00Z"
"Q3921864","OL167189W","2001-03-01T00:00:00Z"
"Q3922105","OL9922572W","1977-01-01T00:00:00Z"
"Q3925018","OL1839402W","1990-01-01T00:00:00Z"
"Q3926685","OL167145W","2006-01-01T00:00:00Z"
"Q3927365","OL18170296W","1999-01-01T00:00:00Z"
"Q3927602","OL137500W","1973-01-01T00:00:00Z"
"Q3927652","OL2698563W","2003-01-01T00:00:00Z"
"Q3927665","OL16327712W","2010-01-01T00:00:00Z"
"Q3927731","OL2943591W","2009-04-14T00:00:00Z"
"Q3928516","OL468479W","1922-01-01T00:00:00Z"
"Q3928529","OL27469W","1984-01-01T00:00:00Z"
"Q3929314","OL74402W","1998-01-01T00:00:00Z"
"Q3929691","OL15108244W","1999-01-01T00:00:00Z"
"Q393018","OL46241W","1950-12-02T00:00:00Z"
"Q393018","OL46404W","1950-12-02T00:00:00Z"
"Q3930293","OL15299819W","2012-01-01T00:00:00Z"
"Q3930724","OL2153842W","1974-01-01T00:00:00Z"
"Q3931527","OL2172477W","1956-01-01T00:00:00Z"
"Q3933336","OL15670556W","2011-05-03T00:00:00Z"
"Q3933840","OL8558220W","1996-03-01T00:00:00Z"
"Q3934011","OL16019155W","2010-01-01T00:00:00Z"
"Q3935111","OL167178W","1993-01-01T00:00:00Z"
"Q3939312","OL11291679W","1983-01-01T00:00:00Z"
"Q3941809","OL11687343W","1989-01-01T00:00:00Z"
"Q3942619","OL16032796W","1998-01-01T00:00:00Z"
"Q3944819","OL69382W","1597-01-01T00:00:00Z"
"Q3945850","OL84912W","1981-01-01T00:00:00Z"
"Q3946706","OL5034424W","1984-01-01T00:00:00Z"
"Q3950314","OL6210658W","2000-01-01T00:00:00Z"
"Q3953479","OL10245W","1964-01-01T00:00:00Z"
"Q3953979","OL167157W","2002-01-01T00:00:00Z"
"Q3954388","OL931685W","1994-01-01T00:00:00Z"
"Q3955571","OL14926282W","2010-05-04T00:00:00Z"
"Q3955951","OL9202355W","1941-01-01T00:00:00Z"
"Q3958586","OL15839803W","1990-01-01T00:00:00Z"
"Q3959946","OL550539W","2001-01-01T00:00:00Z"
"Q3960741","OL15164270W","1969-01-01T00:00:00Z"
"Q3960741","OL22328W","1969-01-01T00:00:00Z"
"Q396204","OL449013W","1987-01-01T00:00:00Z"
"Q396204","OL449013W","1987-07-01T00:00:00Z"
"Q3962164","OL960272W","1846-01-01T00:00:00Z"
"Q3962486","OL469112W","1998-08-11T00:00:00Z"
"Q39638127","OL16901636W","1775-01-01T00:00:00Z"
"Q39643140","OL13132882W","1774-01-01T00:00:00Z"
"Q3964846","OL15834621W","1989-07-15T00:00:00Z"
"Q3965224","OL3641852W","1983-01-01T00:00:00Z"
"Q3965250","OL56004W","2000-01-01T00:00:00Z"
"Q3965259","OL20098294W","2002-01-01T00:00:00Z"
"Q3965261","OL14912028W","2009-01-01T00:00:00Z"
"Q3966487","OL13761878W","2010-05-04T00:00:00Z"
"Q3966488","OL102615W","1983-03-01T00:00:00Z"
"Q3966634","OL5915881W","1957-01-01T00:00:00Z"
"Q3968746","OL4198650W","1977-01-01T00:00:00Z"
"Q3972919","OL874072W","1989-01-01T00:00:00Z"
"Q3972947","OL712028W","1996-01-01T00:00:00Z"
"Q3974494","OL11076677W","1972-01-01T00:00:00Z"
"Q3975616","OL15134536W","1982-01-01T00:00:00Z"
"Q3976875","OL16026361W","2006-10-01T00:00:00Z"
"Q3976930","OL5961786W","2002-09-03T00:00:00Z"
"Q3978045","OL15095040W","1995-09-14T00:00:00Z"
"Q3978964","OL45873W","1974-01-01T00:00:00Z"
"Q3980399","OL510449W","1975-01-01T00:00:00Z"
"Q3984153","OL15152684W","2006-01-01T00:00:00Z"
"Q3985614","OL8300963W","1990-01-01T00:00:00Z"
"Q3985948","OL8260078W","1978-02-09T00:00:00Z"
"Q3985948","OL8260078W","1978-03-15T00:00:00Z"
"Q3985948","OL8260078W","1978-03-23T00:00:00Z"
"Q3985948","OL8260078W","1978-04-26T00:00:00Z"
"Q3985948","OL8260078W","1978-06-01T00:00:00Z"
"Q3985948","OL8260078W","1978-06-28T00:00:00Z"
"Q3985948","OL8260078W","1978-08-03T00:00:00Z"
"Q3985948","OL8260078W","1978-08-04T00:00:00Z"
"Q3985948","OL8260078W","1978-10-24T00:00:00Z"
"Q3985948","OL8260078W","1978-11-15T00:00:00Z"
"Q3985948","OL8260078W","1979-03-15T00:00:00Z"
"Q3991030","OL15354W","1967-01-01T00:00:00Z"
"Q3991691","OL3259216W","1996-01-01T00:00:00Z"
"Q3992409","OL816266W","1995-01-01T00:00:00Z"
"Q3992454","OL16061952W","2009-01-01T00:00:00Z"
"Q3992455","OL8110106W","2006-01-01T00:00:00Z"
"Q3997517","OL15570296W","2009-09-03T00:00:00Z"
"Q3997970","OL17740005W","1985-01-01T00:00:00Z"
"Q3998127","OL14920923W","1996-01-01T00:00:00Z"
"Q3998276","OL2058854W","1981-01-01T00:00:00Z"
"Q3999988","OL2637581W","1989-01-01T00:00:00Z"
"Q3999988","OL2637581W","1989-03-20T00:00:00Z"
"Q400068","OL3740423W","2005-01-01T00:00:00Z"
"Q400098","OL6078689W","2004-01-01T00:00:00Z"
"Q400104","OL1216959W","1981-01-01T00:00:00Z"
"Q4003139","OL167166W","2001-01-01T00:00:00Z"
"Q4003236","OL176297W","1994-01-01T00:00:00Z"
"Q4003578","OL10614302W","1974-01-01T00:00:00Z"
"Q4003583","OL260472W","1989-01-01T00:00:00Z"
"Q4003598","OL4720159W","2009-01-01T00:00:00Z"
"Q4003689","OL461891W","2000-10-03T00:00:00Z"
"Q4003726","OL12120W","1967-01-01T00:00:00Z"
"Q4003883","OL876671W","1999-01-01T00:00:00Z"
"Q4003924","OL8336369W","1980-01-01T00:00:00Z"
"Q4003994","OL8445521W","2002-01-01T00:00:00Z"
"Q4004051","OL16731997W","1987-01-01T00:00:00Z"
"Q4004190","OL2943597W","1997-02-01T00:00:00Z"
"Q4004292","OL510966W","1963-01-01T00:00:00Z"
"Q4004359","OL492870W","2002-01-01T00:00:00Z"
"Q4004388","OL2634866W","1958-11-01T00:00:00Z"
"Q4004463","OL176299W","1999-01-01T00:00:00Z"
"Q40046240","OL12742636W","2001-01-01T00:00:00Z"
"Q40046240","OL971279W","2001-01-01T00:00:00Z"
"Q40046240","OL12742636W","2006-01-01T00:00:00Z"
"Q40046240","OL971279W","2006-01-01T00:00:00Z"
"Q40046323","OL971274W","1996-01-01T00:00:00Z"
"Q4006803","OL17716234W","1988-01-01T00:00:00Z"
"Q4007116","OL2068499W","1994-01-01T00:00:00Z"
"Q4009488","OL16053368W","1984-01-01T00:00:00Z"
"Q4009748","OL84894W","2004-01-01T00:00:00Z"
"Q4009749","OL17389W","1972-01-01T00:00:00Z"
"Q4010252","OL2954224W","2004-01-01T00:00:00Z"
"Q4010445","OL4620991W","2006-01-01T00:00:00Z"
"Q4010955","OL1434696W","1926-01-01T00:00:00Z"
"Q4011016","OL891768W","1987-01-01T00:00:00Z"
"Q4014724","OL17766188W","1978-01-01T00:00:00Z"
"Q4014891","OL1680160W","1989-01-01T00:00:00Z"
"Q4015745","OL15399491W","2010-01-01T00:00:00Z"
"Q4015963","OL2172491W","2007-01-01T00:00:00Z"
"Q4015968","OL2412076W","2005-01-01T00:00:00Z"
"Q401619","OL893515W","1981-01-01T00:00:00Z"
"Q4016258","OL5828843W","2005-10-07T00:00:00Z"
"Q4016617","OL2172499W","1960-01-01T00:00:00Z"
"Q4017781","OL84902W","2001-01-01T00:00:00Z"
"Q4020347","OL3538555W","1994-01-01T00:00:00Z"
"Q4020470","OL92497W","1996-07-01T00:00:00Z"
"Q4020521","OL16881062W","1698-01-01T00:00:00Z"
"Q4020562","OL8621576W","1981-01-01T00:00:00Z"
"Q4024239","OL15676364W","2004-01-01T00:00:00Z"
"Q4024507","OL1337118W","1939-08-18T00:00:00Z"
"Q4025296","OL17472021W","2006-01-01T00:00:00Z"
"Q4034857","OL3236310W","1979-01-01T00:00:00Z"
"Q4037587","OL15537760W","2010-03-04T00:00:00Z"
"Q40496","OL20684674W","2011-01-01T00:00:00Z"
"Q4049820","OL2686408W","2005-01-01T00:00:00Z"
"Q4051023","OL7920878W","2004-06-30T00:00:00Z"
"Q4051564","OL8110106W","2007-01-01T00:00:00Z"
"Q4054406","OL2713465W","1818-01-01T00:00:00Z"
"Q40591","OL629052W","1848-02-21T00:00:00Z"
"Q4064798","OL16551W","2001-07-31T00:00:00Z"
"Q4064978","OL12823695W","1965-08-12T00:00:00Z"
"Q4065155","OL4124702W","1990-01-01T00:00:00Z"
"Q4066983","OL4981859W","2002-01-01T00:00:00Z"
"Q4072842","OL5911229W","1981-01-01T00:00:00Z"
"Q40747903","OL971276W","1969-01-01T00:00:00Z"
"Q4080576","OL6027236W","2009-01-01T00:00:00Z"
"Q4080743","OL503488W","1891-01-01T00:00:00Z"
"Q4081942","OL77838W","1986-09-01T00:00:00Z"
"Q4086723","OL15184122W","1965-01-01T00:00:00Z"
"Q4089949","OL1858577W","1975-01-01T00:00:00Z"
"Q4089949","OL1858577W","1980-01-01T00:00:00Z"
"Q40901539","OL10473789W","1907-01-01T00:00:00Z"
"Q4091036","OL6011397W","2005-01-01T00:00:00Z"
"Q4091844","OL15118378W","2010-03-15T00:00:00Z"
"Q4095706","OL15859956W","1994-01-01T00:00:00Z"
"Q4100031","OL81592W","1999-01-01T00:00:00Z"
"Q4101057","OL1256661W","1868-01-01T00:00:00Z"
"Q4102130","OL16021896W","1997-07-01T00:00:00Z"
"Q4102132","OL2045829W","1995-05-01T00:00:00Z"
"Q4102139","OL15154592W","1995-05-01T00:00:00Z"
"Q4102140","OL16311252W","1997-01-01T00:00:00Z"
"Q4102794","OL93677W","1999-01-01T00:00:00Z"
"Q4110358","OL15822409W","2003-04-08T00:00:00Z"
"Q4112075","OL2951824W","1993-01-01T00:00:00Z"
"Q4113582","OL16500956W","2004-01-01T00:00:00Z"
"Q4114595","OL1386745W","1962-01-01T00:00:00Z"
"Q4114667","OL467188W","1988-01-01T00:00:00Z"
"Q4115108","OL15150822W","1926-01-01T00:00:00Z"
"Q4115108","OL20181957W","1926-01-01T00:00:00Z"
"Q4115108","OL8165007W","1926-01-01T00:00:00Z"
"Q41155780","OL1916178W","1985-08-01T00:00:00Z"
"Q4117200","OL1916921W","2008-01-01T00:00:00Z"
"Q4117225","OL478876W","1975-01-01T00:00:00Z"
"Q4118062","OL1950499W","2008-01-01T00:00:00Z"
"Q4120736","OL78982W","1992-01-01T00:00:00Z"
"Q4120895","OL15025W","1985-01-01T00:00:00Z"
"Q4120999","OL16140166W","2011-06-21T00:00:00Z"
"Q4127106","OL144821W","1910-01-01T00:00:00Z"
"Q4127192","OL2636648W","2009-01-01T00:00:00Z"
"Q4127669","OL11018774W","1992-09-01T00:00:00Z"
"Q4129014","OL16036677W","2000-11-01T00:00:00Z"
"Q4130198","OL13604523W","2009-01-01T00:00:00Z"
"Q4132785","OL2778312W","1953-09-21T00:00:00Z"
"Q4135514","OL12095986W","1999-01-01T00:00:00Z"
"Q41359","OL98454W","1963-01-01T00:00:00Z"
"Q41359","OL98482W","1963-01-01T00:00:00Z"
"Q4142980","OL3138747W","1978-01-01T00:00:00Z"
"Q4143918","OL83587W","1994-01-01T00:00:00Z"
"Q41445332","OL6875184W","1953-01-01T00:00:00Z"
"Q41445741","OL12260558W","1960-01-01T00:00:00Z"
"Q41445799","OL12260264W","1961-01-01T00:00:00Z"
"Q41447358","OL13264286W","1914-01-01T00:00:00Z"
"Q4144864","OL4132763W","2006-05-09T00:00:00Z"
"Q41452028","OL2020436W","1883-01-01T00:00:00Z"
"Q4146087","OL1434692W","1924-01-01T00:00:00Z"
"Q4148516","OL2435491W","2000-01-01T00:00:00Z"
"Q41542","OL85892W","1897-05-26T00:00:00Z"
"Q4154961","OL3913006W","1982-01-01T00:00:00Z"
"Q41556356","OL15351700W","1939-01-01T00:00:00Z"
"Q4156548","OL59805W","1969-11-01T00:00:00Z"
"Q41567","OL9170454W","1602-01-01T00:00:00Z"
"Q4159424","OL447886W","2009-01-01T00:00:00Z"
"Q4160095","OL1707633W","1997-01-01T00:00:00Z"
"Q4165588","OL3338252W","1973-01-01T00:00:00Z"
"Q4166741","OL2664908W","1992-02-08T00:00:00Z"
"Q4167396","OL1938211W","2004-09-03T00:00:00Z"
"Q4167647","OL10425779W","1884-01-01T00:00:00Z"
"Q4167647","OL10425779W","1885-01-01T00:00:00Z"
"Q4171155","OL2435519W","2004-01-01T00:00:00Z"
"Q4171578","OL679357W","1998-01-01T00:00:00Z"
"Q4172099","OL15023W","1977-10-01T00:00:00Z"
"Q4172545","OL3063447W","1988-01-01T00:00:00Z"
"Q41731880","OL9588558W","2005-12-01T00:00:00Z"
"Q41756867","OL4615085W","1983-01-01T00:00:00Z"
"Q4177190","OL102436W","2001-08-30T00:00:00Z"
"Q4179084","OL1386712W","1989-01-01T00:00:00Z"
"Q4179366","OL5724635W","2005-03-10T00:00:00Z"
"Q4180222","OL262374W","1912-04-12T00:00:00Z"
"Q4180242","OL3909677W","1991-01-01T00:00:00Z"
"Q4180251","OL14854129W","1994-03-01T00:00:00Z"
"Q4185382","OL1894081W","1999-01-01T00:00:00Z"
"Q4185859","OL80865W","1979-07-01T00:00:00Z"
"Q4186529","OL483559W","1987-01-01T00:00:00Z"
"Q4186911","OL3460653W","2003-01-01T00:00:00Z"
"Q4189982","OL3001767W","2005-01-01T00:00:00Z"
"Q4193654","OL1337112W","1914-02-10T00:00:00Z"
"Q4198261","OL103193W","2001-01-01T00:00:00Z"
"Q4198895","OL20864713W","1996-01-01T00:00:00Z"
"Q4202028","OL483556W","1989-01-01T00:00:00Z"
"Q4202130","OL15686144W","2010-01-01T00:00:00Z"
"Q42060015","OL19563172W","2004-01-01T00:00:00Z"
"Q42100987","OL1504455W","1927-01-01T00:00:00Z"
"Q42103403","OL18597998W","2009-01-01T00:00:00Z"
"Q42105900","OL14997558W","1910-01-01T00:00:00Z"
"Q42144108","OL1622434W","1961-01-01T00:00:00Z"
"Q421492","OL17731220W","1963-01-01T00:00:00Z"
"Q42150368","OL6538756W","1922-01-01T00:00:00Z"
"Q42150456","OL6538752W","1966-01-01T00:00:00Z"
"Q42151878","OL12679477W","1927-01-01T00:00:00Z"
"Q42158661","OL133686W","1956-01-01T00:00:00Z"
"Q4216302","OL1820659W","2006-01-01T00:00:00Z"
"Q42184300","OL2553466W","1970-01-01T00:00:00Z"
"Q42184501","OL1313039W","1930-01-01T00:00:00Z"
"Q42187166","OL1434639W","1934-01-01T00:00:00Z"
"Q42187298","OL1320579W","1954-01-01T00:00:00Z"
"Q42187614","OL12296504W","1884-01-01T00:00:00Z"
"Q42187615","OL4634651W","1950-01-01T00:00:00Z"
"Q42188275","OL102792W","1877-01-01T00:00:00Z"
"Q42188685","OL6216657W","1950-01-01T00:00:00Z"
"Q42190044","OL1156655W","1905-01-01T00:00:00Z"
"Q42190044","OL1156655W","1943-01-01T00:00:00Z"
"Q42190306","OL4894177W","1781-01-01T00:00:00Z"
"Q42190564","OL8607321W","1929-01-01T00:00:00Z"
"Q42190744","OL7993223W","1922-01-01T00:00:00Z"
"Q42191035","OL3281630W","1769-01-01T00:00:00Z"
"Q42191182","OL1572270W","1837-01-01T00:00:00Z"
"Q42191242","OL11040083W","1966-01-01T00:00:00Z"
"Q42192413","OL6785122W","1964-01-01T00:00:00Z"
"Q42192752","OL1536706W","1892-01-01T00:00:00Z"
"Q42193126","OL7473553W","1851-01-01T00:00:00Z"
"Q42193329","OL7013552W","1661-01-01T00:00:00Z"
"Q42193345","OL1210521W","1954-01-01T00:00:00Z"
"Q42194969","OL506650W","1916-01-01T00:00:00Z"
"Q42195511","OL4808359W","1988-01-01T00:00:00Z"
"Q42196007","OL3441000W","1877-01-01T00:00:00Z"
"Q4224713","OL2657132W","2004-04-22T00:00:00Z"
"Q42251781","OL1547823W","1885-01-01T00:00:00Z"
"Q42296954","OL3277903W","1990-01-01T00:00:00Z"
"Q42297288","OL1894806W","2008-01-01T00:00:00Z"
"Q4232653","OL16278698W","1858-01-01T00:00:00Z"
"Q4233820","OL19624409W","1969-09-01T00:00:00Z"
"Q4237086","OL103164W","2004-01-01T00:00:00Z"
"Q4237749","OL15073193W","1988-01-01T00:00:00Z"
"Q4241308","OL51187W","1976-01-01T00:00:00Z"
"Q4241470","OL8312015W","1999-08-11T00:00:00Z"
"Q42417438","OL109499W","1984-01-01T00:00:00Z"
"Q4243385","OL1256660W","1845-01-01T00:00:00Z"
"Q4243399","OL3289959W","2004-01-01T00:00:00Z"
"Q42438306","OL18345030W","2016-01-01T00:00:00Z"
"Q4251623","OL53574W","1972-01-01T00:00:00Z"
"Q42531255","OL21153285W","2017-01-01T00:00:00Z"
"Q42534572","OL18432491W","2012-01-01T00:00:00Z"
"Q4256971","OL15069528W","1998-08-29T00:00:00Z"
"Q4256972","OL8126208W","1998-08-29T00:00:00Z"
"Q42596267","OL5453148W","1891-01-01T00:00:00Z"
"Q4260206","OL103189W","2006-10-17T00:00:00Z"
"Q426447","OL970174W","1968-01-01T00:00:00Z"
"Q4264977","OL262752W","1966-09-01T00:00:00Z"
"Q4265209","OL1916920W","2004-01-01T00:00:00Z"
"Q426600","OL471943W","1953-03-01T00:00:00Z"
"Q427110","OL4088396W","1963-06-01T00:00:00Z"
"Q4271834","OL52259W","1899-01-01T00:00:00Z"
"Q42722005","OL2862577W","1996-01-01T00:00:00Z"
"Q42729976","OL98542W","1918-01-01T00:00:00Z"
"Q427331","OL59733W","1956-01-01T00:00:00Z"
"Q42761349","OL930968W","1898-01-01T00:00:00Z"
"Q42763973","OL457487W","1862-01-01T00:00:00Z"
"Q427663","OL15160442W","1987-08-12T00:00:00Z"
"Q4280657","OL15024W","1982-01-01T00:00:00Z"
"Q428339","OL17037134W","1950-01-01T00:00:00Z"
"Q4283814","OL17737324W","1966-01-01T00:00:00Z"
"Q428680","OL1835957W","2006-06-08T00:00:00Z"
"Q4288844","OL2047674W","1953-01-01T00:00:00Z"
"Q4296506","OL261775W","1963-01-01T00:00:00Z"
"Q429806","OL111382W","1938-01-01T00:00:00Z"
"Q4300674","OL6032312W","2005-01-01T00:00:00Z"
"Q430248","OL38700W","1904-01-01T00:00:00Z"
"Q43030838","OL11967208W","2009-03-01T00:00:00Z"
"Q4304488","OL100785W","1986-07-01T00:00:00Z"
"Q4304523","OL8445416W","2001-09-06T00:00:00Z"
"Q430514","OL679360W","2001-01-01T00:00:00Z"
"Q4305774","OL65295W","1952-05-15T00:00:00Z"
"Q430605","OL554729W","1998-11-01T00:00:00Z"
"Q43140875","OL24135W","1890-01-01T00:00:00Z"
"Q4316092","OL16027232W","1970-01-01T00:00:00Z"
"Q431749","OL851059W","2003-11-12T00:00:00Z"
"Q431768","OL5137687W","1983-01-01T00:00:00Z"
"Q431927","OL257914W","2000-08-08T00:00:00Z"
"Q4320041","OL17738721W","2001-01-01T00:00:00Z"
"Q432236","OL712026W","2000-01-01T00:00:00Z"
"Q432408","OL15394485W","2010-11-02T00:00:00Z"
"Q432415","OL1976772W","1996-01-01T00:00:00Z"
"Q4329106","OL3352283W","1988-01-01T00:00:00Z"
"Q4329107","OL64460W","1948-08-01T00:00:00Z"
"Q4329382","OL1932395W","1966-01-01T00:00:00Z"
"Q43361","OL82563W","1997-06-26T00:00:00Z"
"Q4337596","OL12095994W","1995-01-01T00:00:00Z"
"Q4340237","OL73347W","1989-10-01T00:00:00Z"
"Q43411805","OL1523890W","1901-01-01T00:00:00Z"
"Q4342308","OL20165W","1906-01-01T00:00:00Z"
"Q4343791","OL17731722W","2001-12-06T00:00:00Z"
"Q4346922","OL2697660W","1969-01-01T00:00:00Z"
"Q4350960","OL16498577W","2011-09-27T00:00:00Z"
"Q4351814","OL31244W","1985-01-01T00:00:00Z"
"Q4352527","OL15147862W","2007-03-06T00:00:00Z"
"Q4352527","OL891945W","2007-03-06T00:00:00Z"
"Q4352956","OL675774W","2009-09-01T00:00:00Z"
"Q43534094","OL18020504W","2017-10-31T00:00:00Z"
"Q4354234","OL2425042W","1978-08-24T00:00:00Z"
"Q4354440","OL1860109W","1979-01-01T00:00:00Z"
"Q4354720","OL6585796W","1919-01-01T00:00:00Z"
"Q4355237","OL469124W","1999-01-01T00:00:00Z"
"Q4355253","OL24195189W","2017-01-01T00:00:00Z"
"Q4355650","OL5727091W","2004-08-31T00:00:00Z"
"Q4356476","OL16034697W","1982-01-01T00:00:00Z"
"Q435722","OL14917748W","2009-11-10T00:00:00Z"
"Q4357609","OL71717W","1966-01-01T00:00:00Z"
"Q4359749","OL16261015W","2009-01-01T00:00:00Z"
"Q4359779","OL100781W","1997-01-01T00:00:00Z"
"Q4359781","OL2944476W","1992-01-01T00:00:00Z"
"Q4359794","OL3909679W","1987-01-01T00:00:00Z"
"Q4366353","OL13650534W","2007-01-22T00:00:00Z"
"Q4369999","OL135558W","1991-11-20T00:00:00Z"
"Q4371001","OL15964946W","2004-01-01T00:00:00Z"
"Q4371008","OL103167W","2002-01-01T00:00:00Z"
"Q4373175","OL17000328W","1964-07-27T00:00:00Z"
"Q437353","OL893502W","1984-01-01T00:00:00Z"
"Q437365","OL893516W","1976-01-01T00:00:00Z"
"Q4373723","OL14917659W","1994-09-08T00:00:00Z"
"Q437383","OL893526W","1969-01-01T00:00:00Z"
"Q4375376","OL16068778W","2007-01-01T00:00:00Z"
"Q4375881","OL4782340W","1971-01-01T00:00:00Z"
"Q4377740","OL15329677W","1999-11-01T00:00:00Z"
"Q437791","OL15331603W","1988-01-01T00:00:00Z"
"Q437791","OL8996438W","1988-01-01T00:00:00Z"
"Q437793","OL2172420W","1970-01-01T00:00:00Z"
"Q4380179","OL58712W","1998-05-17T00:00:00Z"
"Q4380425","OL15538467W","2010-11-30T00:00:00Z"
"Q43805301","OL7717997W","1925-01-01T00:00:00Z"
"Q4381577","OL483560W","1983-01-01T00:00:00Z"
"Q4382379","OL15073195W","1997-01-01T00:00:00Z"
"Q438276","OL472851W","1973-10-01T00:00:00Z"
"Q4384263","OL1884577W","1972-01-01T00:00:00Z"
"Q4385108","OL77777W","1925-01-01T00:00:00Z"
"Q43891","OL8328872W","1992-04-01T00:00:00Z"
"Q4390354","OL6023106W","2000-11-28T00:00:00Z"
"Q4398296","OL52206W","1920-01-01T00:00:00Z"
"Q4398917","OL38495W","2003-09-23T00:00:00Z"
"Q4399977","OL59051W","2000-05-01T00:00:00Z"
"Q4409452","OL15635899W","2008-01-01T00:00:00Z"
"Q441014","OL10029407W","2005-01-01T00:00:00Z"
"Q4410342","OL14990804W","2010-05-07T00:00:00Z"
"Q441055","OL5734771W","1999-04-01T00:00:00Z"
"Q4410649","OL1952570W","1934-01-01T00:00:00Z"
"Q4411996","OL5724848W","2006-10-19T00:00:00Z"
"Q4411996","OL5724848W","2009-09-29T00:00:00Z"
"Q4413291","OL2744472W","2004-01-01T00:00:00Z"
"Q4424353","OL15743728W","1999-01-01T00:00:00Z"
"Q4424499","OL38483W","2004-01-01T00:00:00Z"
"Q44324690","OL2297373W","1850-01-01T00:00:00Z"
"Q4438303","OL5473521W","2015-04-21T00:00:00Z"
"Q44396625","OL11104820W","1979-01-01T00:00:00Z"
"Q44414768","OL4007527W","1647-01-01T00:00:00Z"
"Q444213","OL8066905W","1990-01-01T00:00:00Z"
"Q444610","OL14858717W","1968-01-01T00:00:00Z"
"Q4455190","OL20836290W","1973-01-01T00:00:00Z"
"Q4456228","OL992486W","1994-01-01T00:00:00Z"
"Q4459778","OL3295514W","1940-01-01T00:00:00Z"
"Q4460113","OL54147W","1896-01-01T00:00:00Z"
"Q446612","OL15395274W","1957-11-24T00:00:00Z"
"Q4466947","OL268217W","1970-01-01T00:00:00Z"
"Q4468087","OL1841310W","1998-08-29T00:00:00Z"
"Q44701","OL260101W","1848-01-01T00:00:00Z"
"Q44701","OL260105W","1848-01-01T00:00:00Z"
"Q44701","OL26679428W","1848-01-01T00:00:00Z"
"Q44732542","OL17813619W","1995-01-01T00:00:00Z"
"Q44732544","OL17813616W","1987-01-01T00:00:00Z"
"Q448056","OL2708680W","1978-01-01T00:00:00Z"
"Q448056","OL2708680W","1981-01-01T00:00:00Z"
"Q4489841","OL16471641W","2012-05-01T00:00:00Z"
"Q4490965","OL14933955W","2009-10-27T00:00:00Z"
"Q4490990","OL707448W","2002-01-01T00:00:00Z"
"Q4493492","OL5685116W","2004-10-01T00:00:00Z"
"Q449717","OL1064104W","1827-01-01T00:00:00Z"
"Q4501974","OL80871W","1967-07-01T00:00:00Z"
"Q4506839","OL56231W","2006-12-05T00:00:00Z"
"Q4507517","OL80870W","1977-09-01T00:00:00Z"
"Q45116366","OL2807176W","1988-01-01T00:00:00Z"
"Q451491","OL1855940W","2007-01-01T00:00:00Z"
"Q4517302","OL5749846W","2009-10-20T00:00:00Z"
"Q4517338","OL17672288W","2004-01-01T00:00:00Z"
